wav, nm;  tau[toa:10km];  tau[toa:2km];  tau[toa:0km]
463.1  1.737086e-05  1.477849e-04  2.340844e-04
463.2  1.758741e-05  1.498979e-04  2.370846e-04
463.3  1.779306e-05  1.521059e-04  2.409653e-04
463.4  1.805916e-05  1.540477e-04  2.442507e-04
463.5  1.821203e-05  1.561831e-04  2.478555e-04
463.5  1.855900e-05  1.585648e-04  2.518282e-04
463.6  1.873060e-05  1.609023e-04  2.554663e-04
463.7  1.903891e-05  1.636103e-04  2.596831e-04
463.8  1.926619e-05  1.655632e-04  2.632346e-04
463.9  1.950453e-05  1.679736e-04  2.672208e-04
464.0  1.964038e-05  1.702379e-04  2.710657e-04
464.0  2.002003e-05  1.727578e-04  2.747826e-04
464.1  2.028033e-05  1.758131e-04  2.799134e-04
464.2  2.052956e-05  1.783146e-04  2.840673e-04
464.3  2.087807e-05  1.806798e-04  2.881549e-04
464.4  2.113667e-05  1.833464e-04  2.926870e-04
464.5  2.146694e-05  1.866416e-04  2.977230e-04
464.5  2.184199e-05  1.893905e-04  3.021072e-04
464.6  2.213465e-05  1.918058e-04  3.061951e-04
464.7  2.244006e-05  1.950867e-04  3.114249e-04
464.8  2.278276e-05  1.985655e-04  3.173580e-04
464.9  2.322029e-05  2.024396e-04  3.237976e-04
464.9  2.350391e-05  2.055898e-04  3.289811e-04
465.0  2.390093e-05  2.089066e-04  3.340762e-04
465.1  2.429487e-05  2.124489e-04  3.400257e-04
465.2  2.466856e-05  2.157221e-04  3.453571e-04
465.3  2.513895e-05  2.202165e-04  3.524584e-04
465.4  2.552047e-05  2.237612e-04  3.585590e-04
465.4  2.594880e-05  2.278304e-04  3.648514e-04
465.5  2.642378e-05  2.322562e-04  3.721890e-04
465.6  2.692192e-05  2.363974e-04  3.792400e-04
465.7  2.741087e-05  2.407016e-04  3.859631e-04
465.8  2.782371e-05  2.450307e-04  3.934418e-04
465.8  2.839046e-05  2.498463e-04  4.008393e-04
465.9  2.896180e-05  2.545867e-04  4.084369e-04
466.0  2.945721e-05  2.596610e-04  4.167319e-04
466.1  3.004268e-05  2.648840e-04  4.253193e-04
466.2  3.066068e-05  2.698656e-04  4.333115e-04
466.3  3.117771e-05  2.747745e-04  4.417833e-04
466.3  3.181936e-05  2.807384e-04  4.512297e-04
466.4  3.243939e-05  2.868998e-04  4.606801e-04
466.5  3.306538e-05  2.926415e-04  4.703952e-04
466.6  3.373495e-05  2.985996e-04  4.799499e-04
466.7  3.448846e-05  3.049454e-04  4.903133e-04
466.7  3.514577e-05  3.113625e-04  5.007922e-04
466.8  3.592414e-05  3.177803e-04  5.112871e-04
466.9  3.671833e-05  3.249410e-04  5.226477e-04
467.0  3.745191e-05  3.320078e-04  5.343727e-04
467.1  3.823368e-05  3.391132e-04  5.455592e-04
467.2  3.903110e-05  3.466782e-04  5.578142e-04
467.2  3.991859e-05  3.543982e-04  5.703977e-04
467.3  4.081254e-05  3.626894e-04  5.834328e-04
467.4  4.181326e-05  3.702927e-04  5.961306e-04
467.5  4.273207e-05  3.787523e-04  6.098393e-04
467.6  4.366178e-05  3.872835e-04  6.236072e-04
467.6  4.465976e-05  3.958263e-04  6.375851e-04
467.7  4.581352e-05  4.058355e-04  6.536127e-04
467.8  4.687091e-05  4.154209e-04  6.687657e-04
467.9  4.796252e-05  4.252756e-04  6.846091e-04
468.0  4.912547e-05  4.350898e-04  7.007838e-04
468.1  5.019715e-05  4.455885e-04  7.175551e-04
468.1  5.149682e-05  4.557539e-04  7.342001e-04
468.2  5.267472e-05  4.680763e-04  7.537840e-04
468.3  5.399482e-05  4.788902e-04  7.713863e-04
468.4  5.547681e-05  4.909506e-04  7.906303e-04
468.5  5.687028e-05  5.029294e-04  8.101667e-04
468.5  5.829216e-05  5.160793e-04  8.310461e-04
468.6  5.985519e-05  5.289912e-04  8.514975e-04
468.7  6.134211e-05  5.418831e-04  8.724515e-04
468.8  6.295059e-05  5.559785e-04  8.948010e-04
468.9  6.445504e-05  5.700790e-04  9.176532e-04
469.0  6.621130e-05  5.851565e-04  9.418834e-04
469.0  6.800024e-05  6.004685e-04  9.663999e-04
469.1  6.979855e-05  6.158816e-04  9.909331e-04
469.2  7.176199e-05  6.329582e-04  1.018075e-03
469.3  7.368934e-05  6.490808e-04  1.044058e-03
469.4  7.561550e-05  6.660687e-04  1.071110e-03
469.4  7.788369e-05  6.845682e-04  1.100209e-03
469.5  7.987692e-05  7.026190e-04  1.129589e-03
469.6  8.220112e-05  7.214864e-04  1.159244e-03
469.7  8.430484e-05  7.402637e-04  1.189477e-03
469.8  8.677546e-05  7.606825e-04  1.222212e-03
469.9  8.932404e-05  7.818766e-04  1.255311e-03
469.9  9.177489e-05  8.034600e-04  1.290109e-03
470.0  9.450974e-05  8.248085e-04  1.323818e-03
470.1  9.730247e-05  8.473508e-04  1.359347e-03
470.2  9.997463e-05  8.712361e-04  1.397034e-03
470.3  1.028858e-04  8.952330e-04  1.434957e-03
470.3  1.059404e-04  9.206794e-04  1.474972e-03
470.4  1.092091e-04  9.461781e-04  1.515164e-03
470.5  1.122293e-04  9.710207e-04  1.554403e-03
470.6  1.155610e-04  9.988857e-04  1.598247e-03
470.7  1.189081e-04  1.026265e-03  1.641432e-03
470.8  1.223641e-04  1.054555e-03  1.686295e-03
470.8  1.259290e-04  1.083433e-03  1.731028e-03
470.9  1.296030e-04  1.113221e-03  1.777437e-03
471.0  1.335254e-04  1.143666e-03  1.824801e-03
471.1  1.374633e-04  1.173753e-03  1.872228e-03
471.2  1.413551e-04  1.205233e-03  1.921269e-03
471.2  1.454802e-04  1.237854e-03  1.971922e-03
471.3  1.497449e-04  1.270350e-03  2.022574e-03
471.4  1.538393e-04  1.304007e-03  2.074904e-03
471.5  1.582283e-04  1.336927e-03  2.126575e-03
471.6  1.626802e-04  1.372085e-03  2.181175e-03
471.6  1.673961e-04  1.407222e-03  2.234985e-03
471.7  1.717238e-04  1.442020e-03  2.288928e-03
471.8  1.763000e-04  1.477603e-03  2.344546e-03
471.9  1.812338e-04  1.514431e-03  2.400988e-03
472.0  1.859190e-04  1.550731e-03  2.457199e-03
472.1  1.907131e-04  1.587876e-03  2.514726e-03
472.1  1.956469e-04  1.624769e-03  2.571529e-03
472.2  2.004257e-04  1.662207e-03  2.628630e-03
472.3  2.054685e-04  1.700138e-03  2.687834e-03
472.4  2.104959e-04  1.738361e-03  2.746611e-03
472.5  2.155233e-04  1.776520e-03  2.805026e-03
472.5  2.205353e-04  1.815357e-03  2.865185e-03
472.6  2.255934e-04  1.852545e-03  2.922284e-03
472.7  2.308694e-04  1.891425e-03  2.982015e-03
472.8  2.359751e-04  1.931529e-03  3.043785e-03
472.9  2.410178e-04  1.969267e-03  3.101904e-03
472.9  2.463091e-04  2.007596e-03  3.160615e-03
473.0  2.513519e-04  2.045591e-03  3.220180e-03
473.1  2.565359e-04  2.087383e-03  3.283860e-03
473.2  2.615786e-04  2.125185e-03  3.342340e-03
473.3  2.667150e-04  2.164447e-03  3.403517e-03
473.4  2.716810e-04  2.204676e-03  3.465289e-03
473.4  2.770660e-04  2.244530e-03  3.527058e-03
473.5  2.822806e-04  2.285736e-03  3.591590e-03
473.6  2.878682e-04  2.327766e-03  3.656648e-03
473.7  2.930368e-04  2.370365e-03  3.722793e-03
473.8  2.987333e-04  2.413305e-03  3.789529e-03
473.8  3.041506e-04  2.457009e-03  3.859157e-03
473.9  3.102675e-04  2.503625e-03  3.930730e-03
474.0  3.161989e-04  2.552272e-03  4.006807e-03
474.1  3.223636e-04  2.602189e-03  4.085219e-03
474.2  3.292279e-04  2.655659e-03  4.169189e-03
474.2  3.360616e-04  2.709844e-03  4.253029e-03
474.3  3.432069e-04  2.767500e-03  4.344005e-03
474.4  3.510212e-04  2.829296e-03  4.439686e-03
474.5  3.590688e-04  2.892619e-03  4.539148e-03
474.6  3.680970e-04  2.963103e-03  4.647920e-03
474.7  3.773737e-04  3.034500e-03  4.759092e-03
474.7  3.870250e-04  3.111094e-03  4.877436e-03
474.8  3.974543e-04  3.193058e-03  5.003970e-03
474.9  4.087537e-04  3.277543e-03  5.135106e-03
475.0  4.205058e-04  3.369233e-03  5.277131e-03
475.1  4.328794e-04  3.462468e-03  5.420997e-03
475.1  4.461400e-04  3.561598e-03  5.572562e-03
475.2  4.601786e-04  3.666162e-03  5.732678e-03
475.3  4.746684e-04  3.773623e-03  5.897399e-03
475.4  4.900605e-04  3.886622e-03  6.069883e-03
475.5  5.057335e-04  4.003679e-03  6.248649e-03
475.5  5.227753e-04  4.128364e-03  6.437318e-03
475.6  5.401746e-04  4.254680e-03  6.628979e-03
475.7  5.580097e-04  4.384442e-03  6.826263e-03
475.8  5.769958e-04  4.520206e-03  7.031180e-03
475.9  5.967276e-04  4.657811e-03  7.238235e-03
475.9  6.165377e-04  4.797103e-03  7.447199e-03
476.0  6.366117e-04  4.936502e-03  7.656096e-03
476.1  6.566550e-04  5.076937e-03  7.866672e-03
476.2  6.763545e-04  5.210947e-03  8.067312e-03
476.3  6.949184e-04  5.337764e-03  8.255687e-03
476.4  7.124387e-04  5.454989e-03  8.430738e-03
476.4  7.276112e-04  5.561155e-03  8.589607e-03
476.5  7.399065e-04  5.651931e-03  8.727228e-03
476.6  7.507837e-04  5.727791e-03  8.843628e-03
476.7  7.580685e-04  5.784423e-03  8.929543e-03
476.8  7.632832e-04  5.825501e-03  8.993352e-03
476.8  7.651694e-04  5.848101e-03  9.030224e-03
476.9  7.650331e-04  5.858383e-03  9.051468e-03
477.0  7.630292e-04  5.854389e-03  9.048835e-03
477.1  7.583337e-04  5.833488e-03  9.023339e-03
477.2  7.522693e-04  5.804446e-03  8.985050e-03
477.2  7.446948e-04  5.763335e-03  8.929129e-03
477.3  7.360154e-04  5.714253e-03  8.860711e-03
477.4  7.271165e-04  5.658850e-03  8.781569e-03
477.5  7.163516e-04  5.594314e-03  8.689534e-03
477.6  7.057263e-04  5.529781e-03  8.598221e-03
477.6  6.940268e-04  5.455599e-03  8.489117e-03
477.7  6.817211e-04  5.379709e-03  8.379321e-03
477.8  6.698173e-04  5.298529e-03  8.257753e-03
477.9  6.571662e-04  5.211907e-03  8.131738e-03
478.0  6.436160e-04  5.127593e-03  8.006191e-03
478.0  6.302481e-04  5.032824e-03  7.864655e-03
478.1  6.156067e-04  4.936259e-03  7.722559e-03
478.2  6.015237e-04  4.838422e-03  7.576124e-03
478.3  5.867871e-04  4.735768e-03  7.423240e-03
478.4  5.725322e-04  4.634719e-03  7.271836e-03
478.5  5.574226e-04  4.530984e-03  7.116980e-03
478.5  5.418619e-04  4.423775e-03  6.954267e-03
478.6  5.265174e-04  4.314590e-03  6.791514e-03
478.7  5.108001e-04  4.204197e-03  6.626066e-03
478.8  4.956123e-04  4.097811e-03  6.463880e-03
478.9  4.800346e-04  3.987100e-03  6.297347e-03
478.9  4.651550e-04  3.875441e-03  6.129003e-03
479.0  4.493133e-04  3.764366e-03  5.961091e-03
479.1  4.339842e-04  3.653669e-03  5.791898e-03
479.2  4.187011e-04  3.541580e-03  5.621091e-03
479.3  4.037295e-04  3.432642e-03  5.455613e-03
479.3  3.885553e-04  3.321655e-03  5.287567e-03
479.4  3.740349e-04  3.215293e-03  5.124886e-03
479.5  3.594208e-04  3.107728e-03  4.960954e-03
479.6  3.455678e-04  3.001262e-03  4.797055e-03
479.7  3.316688e-04  2.896701e-03  4.637661e-03
479.7  3.181750e-04  2.795980e-03  4.481954e-03
479.8  3.050847e-04  2.695369e-03  4.326904e-03
479.9  2.920880e-04  2.596153e-03  4.174189e-03
480.0  2.799153e-04  2.500787e-03  4.027327e-03
480.1  2.677427e-04  2.405357e-03  3.880104e-03
480.1  2.558509e-04  2.313727e-03  3.737719e-03
480.2  2.445346e-04  2.225291e-03  3.600234e-03
480.3  2.336065e-04  2.137257e-03  3.462978e-03
480.4  2.225557e-04  2.053236e-03  3.331711e-03
480.5  2.125912e-04  1.969055e-03  3.201032e-03
480.5  2.027374e-04  1.889707e-03  3.076146e-03
480.6  1.932257e-04  1.812475e-03  2.954909e-03
480.7  1.840409e-04  1.737651e-03  2.836897e-03
480.8  1.751830e-04  1.665750e-03  2.725001e-03
480.9  1.667916e-04  1.595747e-03  2.614159e-03
480.9  1.586334e-04  1.526949e-03  2.505290e-03
481.0  1.509263e-04  1.460985e-03  2.400664e-03
481.1  1.436552e-04  1.398468e-03  2.301663e-03
481.2  1.364469e-04  1.338124e-03  2.205228e-03
481.3  1.297052e-04  1.280321e-03  2.113463e-03
481.4  1.231814e-04  1.224080e-03  2.023606e-03
481.4  1.171394e-04  1.169766e-03  1.937037e-03
481.5  1.110361e-04  1.117394e-03  1.853101e-03
481.6  1.056478e-04  1.068090e-03  1.774064e-03
481.7  1.001859e-04  1.020634e-03  1.697270e-03
481.8  9.540455e-05  9.755774e-04  1.624237e-03
481.8  9.035353e-05  9.316374e-04  1.553729e-03
481.9  8.585601e-05  8.902521e-04  1.487014e-03
482.0  8.147987e-05  8.496780e-04  1.421283e-03
482.1  7.739623e-05  8.108445e-04  1.357638e-03
482.2  7.346255e-05  7.748411e-04  1.299297e-03
482.2  6.982290e-05  7.405941e-04  1.243338e-03
482.3  6.634515e-05  7.077604e-04  1.189961e-03
482.4  6.307868e-05  6.753015e-04  1.136363e-03
482.5  5.979619e-05  6.457683e-04  1.087970e-03
482.6  5.697289e-05  6.157546e-04  1.038989e-03
482.6  5.407772e-05  5.885947e-04  9.945249e-04
482.7  5.147946e-05  5.626568e-04  9.516466e-04
482.8  4.892309e-05  5.366106e-04  9.083704e-04
482.9  4.651839e-05  5.136358e-04  8.701663e-04
483.0  4.419286e-05  4.906993e-04  8.319785e-04
483.0  4.221090e-05  4.692196e-04  7.957347e-04
483.1  4.015131e-05  4.477940e-04  7.602038e-04
483.2  3.830996e-05  4.289793e-04  7.288863e-04
483.3  3.655747e-05  4.112233e-04  6.991841e-04
483.4  3.476124e-05  3.926020e-04  6.677850e-04
483.4  3.310715e-05  3.765137e-04  6.407767e-04
483.5  3.163609e-05  3.602141e-04  6.137015e-04
483.6  3.020572e-05  3.446330e-04  5.870815e-04
483.7  2.874195e-05  3.313538e-04  5.652626e-04
483.8  2.767048e-05  3.168915e-04  5.407596e-04
483.8  2.646142e-05  3.039781e-04  5.190887e-04
483.9  2.543572e-05  2.915801e-04  4.978490e-04
484.0  2.429713e-05  2.802311e-04  4.781495e-04
484.1  2.334770e-05  2.685535e-04  4.585536e-04
484.2  2.231807e-05  2.580822e-04  4.403504e-04
484.2  2.148083e-05  2.476417e-04  4.228922e-04
484.3  2.073739e-05  2.388798e-04  4.075665e-04
484.4  1.988992e-05  2.301038e-04  3.926351e-04
484.5  1.916827e-05  2.215880e-04  3.780062e-04
484.6  1.846672e-05  2.127757e-04  3.626079e-04
484.6  1.789624e-05  2.058848e-04  3.502983e-04
484.7  1.717645e-05  1.984003e-04  3.380893e-04
484.8  1.670388e-05  1.918332e-04  3.262992e-04
484.9  1.608062e-05  1.850878e-04  3.149426e-04
485.0  1.563136e-05  1.787504e-04  3.039642e-04
485.0  1.515758e-05  1.733053e-04  2.946895e-04
485.1  1.453772e-05  1.672026e-04  2.837714e-04
485.2  1.424118e-05  1.625185e-04  2.754802e-04
485.3  1.380162e-05  1.572978e-04  2.666428e-04
485.4  1.354849e-05  1.526174e-04  2.587915e-04
485.4  1.303638e-05  1.483282e-04  2.508371e-04
485.5  1.280231e-05  1.447500e-04  2.444929e-04
485.6  1.244822e-05  1.398493e-04  2.362900e-04
485.7  1.214450e-05  1.367068e-04  2.302494e-04
485.8  1.187774e-05  1.329070e-04  2.236912e-04
485.8  1.156160e-05  1.299146e-04  2.186330e-04
485.9  1.130283e-05  1.267273e-04  2.129665e-04
486.0  1.110621e-05  1.237714e-04  2.079179e-04
486.1  1.101992e-05  1.210214e-04  2.025871e-04
486.2  1.081273e-05  1.187271e-04  1.980133e-04
486.2  1.068915e-05  1.160616e-04  1.935695e-04
486.3  1.035597e-05  1.131660e-04  1.885707e-04
486.4  1.022303e-05  1.104058e-04  1.841464e-04
486.5  1.018939e-05  1.098217e-04  1.821259e-04
486.6  9.957510e-06  1.079953e-04  1.786634e-04
486.6  9.883230e-06  1.060397e-04  1.754293e-04
486.7  9.812054e-06  1.048361e-04  1.730279e-04
486.8  9.675422e-06  1.028775e-04  1.693421e-04
486.9  9.584486e-06  1.012597e-04  1.668466e-04
487.0  9.518738e-06  1.003959e-04  1.647275e-04
487.0  9.493218e-06  9.839517e-05  1.609257e-04
487.1  9.303890e-06  9.699008e-05  1.595913e-04
487.2  9.338978e-06  9.670701e-05  1.578345e-04
487.3  9.276382e-06  9.459445e-05  1.549342e-04
487.4  9.150435e-06  9.458545e-05  1.540279e-04
487.4  9.128768e-06  9.393398e-05  1.530675e-04
487.5  9.196133e-06  9.302649e-05  1.512546e-04
487.6  9.152259e-06  9.263063e-05  1.501828e-04
487.7  9.104327e-06  9.145409e-05  1.483511e-04
487.7  9.006801e-06  9.118503e-05  1.474626e-04
487.8  9.000504e-06  9.094840e-05  1.470975e-04
487.9  9.120568e-06  8.988531e-05  1.451740e-04
488.0  9.177657e-06  8.969697e-05  1.443815e-04
488.1  9.199240e-06  9.010094e-05  1.448469e-04
488.1  9.188262e-06  8.975604e-05  1.441482e-04
488.2  9.172230e-06  8.927373e-05  1.436293e-04
488.3  9.039158e-06  8.856831e-05  1.420225e-04
488.4  8.945943e-06  8.837196e-05  1.419451e-04
488.5  9.113068e-06  8.860144e-05  1.418427e-04
488.5  9.217180e-06  8.902354e-05  1.428469e-04
488.6  9.092394e-06  8.893685e-05  1.423882e-04
488.7  9.269132e-06  8.832194e-05  1.410166e-04
488.8  9.345858e-06  8.928682e-05  1.424610e-04
488.9  9.263456e-06  8.894679e-05  1.421287e-04
488.9  9.518989e-06  8.973384e-05  1.423951e-04
489.0  9.363795e-06  8.979464e-05  1.426535e-04
489.1  9.431863e-06  8.997688e-05  1.427044e-04
489.2  9.467824e-06  8.990507e-05  1.428013e-04
489.3  9.522550e-06  9.094847e-05  1.442573e-04
489.3  9.789438e-06  9.065910e-05  1.432754e-04
489.4  9.908256e-06  9.131947e-05  1.443366e-04
489.5  9.906391e-06  9.213010e-05  1.455550e-04
489.6  1.002484e-05  9.260731e-05  1.462623e-04
489.7  1.010417e-05  9.307011e-05  1.468710e-04
489.7  1.002744e-05  9.368405e-05  1.475829e-04
489.8  1.021238e-05  9.341471e-05  1.467199e-04
489.9  1.010773e-05  9.408580e-05  1.476127e-04
490.0  1.022166e-05  9.496257e-05  1.490486e-04
490.1  1.032039e-05  9.586816e-05  1.505901e-04
490.1  1.050487e-05  9.524518e-05  1.493119e-04
490.2  1.070651e-05  9.738039e-05  1.526020e-04
490.3  1.073563e-05  9.629754e-05  1.504478e-04
490.4  1.091883e-05  9.665812e-05  1.518046e-04
490.5  1.098777e-05  9.821972e-05  1.535526e-04
490.5  1.113078e-05  9.874347e-05  1.540265e-04
490.6  1.111102e-05  1.000108e-04  1.566672e-04
490.7  1.119955e-05  1.000989e-04  1.564110e-04
490.8  1.131957e-05  1.015048e-04  1.587396e-04
490.8  1.131224e-05  1.026542e-04  1.605786e-04
490.9  1.174401e-05  1.033693e-04  1.611902e-04
491.0  1.152555e-05  1.041960e-04  1.617449e-04
491.1  1.163418e-05  1.042955e-04  1.624542e-04
491.2  1.160029e-05  1.052151e-04  1.648640e-04
491.2  1.175880e-05  1.056714e-04  1.652359e-04
491.3  1.198761e-05  1.071970e-04  1.665892e-04
491.4  1.202796e-05  1.071759e-04  1.664741e-04
491.5  1.217711e-05  1.078392e-04  1.685641e-04
491.6  1.231246e-05  1.084645e-04  1.685721e-04
491.6  1.248849e-05  1.101742e-04  1.710952e-04
491.7  1.244047e-05  1.103674e-04  1.711418e-04
491.8  1.257139e-05  1.118965e-04  1.738189e-04
491.9  1.291583e-05  1.114594e-04  1.724965e-04
492.0  1.288687e-05  1.128832e-04  1.747731e-04
492.0  1.316386e-05  1.148325e-04  1.777563e-04
492.1  1.324457e-05  1.150598e-04  1.790440e-04
492.2  1.314837e-05  1.148872e-04  1.777861e-04
492.3  1.337362e-05  1.154100e-04  1.784699e-04
492.4  1.356684e-05  1.176655e-04  1.827547e-04
492.4  1.352649e-05  1.174363e-04  1.814603e-04
492.5  1.368976e-05  1.181457e-04  1.820825e-04
492.6  1.368566e-05  1.197057e-04  1.848520e-04
492.7  1.392947e-05  1.201730e-04  1.859166e-04
492.7  1.411793e-05  1.216813e-04  1.871682e-04
492.8  1.431339e-05  1.215059e-04  1.871671e-04
492.9  1.441945e-05  1.228538e-04  1.890983e-04
493.0  1.432205e-05  1.239379e-04  1.911147e-04
493.1  1.444053e-05  1.250395e-04  1.915214e-04
493.1  1.450284e-05  1.255863e-04  1.921171e-04
493.2  1.456652e-05  1.258654e-04  1.932113e-04
493.3  1.468791e-05  1.270487e-04  1.962913e-04
493.4  1.468161e-05  1.266645e-04  1.950949e-04
493.5  1.480606e-05  1.275261e-04  1.967783e-04
493.5  1.478613e-05  1.279198e-04  1.962968e-04
493.6  1.486208e-05  1.280929e-04  1.984546e-04
493.7  1.487976e-05  1.293665e-04  1.989212e-04
493.8  1.499266e-05  1.285486e-04  1.986821e-04
493.9  1.500438e-05  1.306012e-04  2.009078e-04
493.9  1.503964e-05  1.292471e-04  1.980567e-04
494.0  1.519612e-05  1.290306e-04  1.998257e-04
494.1  1.532276e-05  1.309894e-04  2.007043e-04
494.2  1.540977e-05  1.313570e-04  2.018151e-04
494.2  1.560879e-05  1.321460e-04  2.022666e-04
494.3  1.586163e-05  1.317949e-04  2.017657e-04
494.4  1.551177e-05  1.303198e-04  2.006855e-04
494.5  1.567537e-05  1.319357e-04  2.028175e-04
494.6  1.595833e-05  1.333306e-04  2.053066e-04
494.6  1.574277e-05  1.336100e-04  2.049928e-04
494.7  1.604653e-05  1.324928e-04  2.034321e-04
494.8  1.580355e-05  1.343529e-04  2.064856e-04
494.9  1.618801e-05  1.331422e-04  2.044056e-04
495.0  1.585189e-05  1.346748e-04  2.057442e-04
495.0  1.585513e-05  1.352588e-04  2.076505e-04
495.1  1.602814e-05  1.328893e-04  2.031738e-04
495.2  1.620980e-05  1.331124e-04  2.035483e-04
495.3  1.592887e-05  1.329357e-04  2.027342e-04
495.4  1.609247e-05  1.348148e-04  2.063481e-04
495.4  1.595033e-05  1.325513e-04  2.034753e-04
495.5  1.597142e-05  1.347177e-04  2.057899e-04
495.6  1.607752e-05  1.319343e-04  2.008427e-04
495.7  1.607090e-05  1.311826e-04  2.011723e-04
495.7  1.557473e-05  1.321856e-04  2.015181e-04
495.8  1.584460e-05  1.315644e-04  1.999819e-04
495.9  1.562296e-05  1.283110e-04  1.953299e-04
496.0  1.560221e-05  1.268971e-04  1.936577e-04
496.1  1.550787e-05  1.277751e-04  1.949281e-04
496.1  1.533491e-05  1.260709e-04  1.928516e-04
496.2  1.524418e-05  1.239873e-04  1.888527e-04
496.3  1.528913e-05  1.236536e-04  1.876005e-04
496.4  1.509404e-05  1.206941e-04  1.827390e-04
496.5  1.514956e-05  1.198786e-04  1.820239e-04
496.5  1.465941e-05  1.163435e-04  1.758284e-04
496.6  1.456409e-05  1.150215e-04  1.754966e-04
496.7  1.458555e-05  1.141685e-04  1.735993e-04
496.8  1.456955e-05  1.123403e-04  1.684187e-04
496.8  1.412689e-05  1.117908e-04  1.690851e-04
496.9  1.407415e-05  1.078115e-04  1.631957e-04
